review,label,
Akun gk bisa dipakai...gak jelas !!!!telpon call center jawabanya gakda masalah.jangan blokir akun kami dong jangan jadi pengkhianat di negri sendiri hanya demi uang....cuma demi aplikasi tetangga penjajah!!!!,Akun,
Verifikasi pindah nomor rumit sekali... Id saya yg terdaftar di nomor saya yg sudah lama mati.. jadi ga bisa pakai gopay untuk nomor baru saya karna id saya nyangkut di nomor lama. Padahal bisa melalui pengiriman selfie dengan ktp dan ktp nya itu sendiri... Atau vidio call untuk verivikasi data.. .. kedok doang mempermudah hidup.. apa bedanya dengan dompet konvensional.. klo udah ilang ya ga bisa apa apa... . KALAU DATA DIRI SUDAH BENAR SEHARUSNYA DI PERMUDAH.. PELAYANAN JANGAN KAYA BOT.,Akun,
Saya Isi Gopay di atm 43 ribu Tapi Di app Gojeknya Saldo Saya 35 ribu. Ini sangat kecewa untuk pribadi saya,Transaksi,
Aplikasi di perbarui tapi malah jelek.tiap mau pake goofood jawabnya server sibuk terus.ngak kayak yg dulu simpel tapi oke,Aplikasi,
Mohon maap... Kepada pihak gojek saya sudah send data² dengan jelas masa tidak di konfirmasi.. saya sudah menunggu lama... Saya kira upgrade 3 hari kan paling lambat tapi ko saya melebihi 3 hari belom di konfirmasi... Mohon pencerahannya dri pihak gojek,Akun,
"gimana mau upgread sukses orang ktp saya segitu adanya , malah bilang aja buram",Akun,
"Ditunggu jam 9 pagi klo ga mau ke obrak abrik situsnya, segera kirimkan saldo prakerja kami. Anda sudah dibayar pemerintah lho",Akun,
"Baru baru aplikasi GOJEK saya digunakan oleh oranglain tanpa sepengetahuan saya pribadi. Alat pembayaran seperti GOPAY dan fitur Paylater milik saya juga digunakan tanpa sepengetahuan dan izin saya. Akun GOJEK saya telah di retas dan digunakan oleh oknum tidak bertanggung jawab. Saya harap pihak gojek dapat membantu saya menuntaskan hal ini, agar saya tidak dirugikan karna harus membayar TAGIHAN PAYLATER dari GOJEK. Terimakasih.",Akun,
Betul. Parah pokok nya. Klo pke ini aplikasi apalgi gopay.masalah saya aja dah mau 1 bln belum terselesaikan. Gak tau ada yg krja apa gak. Sehingga insentif sya dri prakerja terhambat. Gak bisa dikirim. Parah dah pokoknya. Pikirin 2x klo mau pke gopay. Abang saya aja pke nya DANA. cpt malah. Mslh jga cpt diselesai kan.,Akun,
"Aplikasi apaan ini dah seminggu dana insentif prakerja saya belum masuk masuk, padahal di dashboard prakerja dah berhasil, jangan download aplikasi ini untuk prakerja kalian",Akun,
"Isi gopay disuruh masukan pin.udh masukin pin.kode otp tdk masuk""..gda tindakan de gojek..parah..dr jam 11.mlm smpe gini hari msh aja gda tuh kode otp....",Aplikasi,
"saya bener bener kecewa dengan aplikasi gojek ini, saya gahabis pikir kenapa di tengah banyaknya aksi para driver gojek yang bener etikanya rendah sekali. kenapa saya bilang sampai sekasar ini, karna pelayanan dari pihak driver selalu orang yang kasar, kata kata banyak yang gasopan, memang kami butuh dan sangat terbantu dengan adanya aplikasi ini, tapi sdm tidak mendukung seperti ini membuat kecewa para pengguna juga. dulu saya bangga banget sama gojek, tapi sekarang duh kecewa bangetttttttt.",Layanan Pelanggan,
Upgrade gopay plus kok lama ya...,Akun,
"Ongkos ny mahal bgt, klu mau naik liat2 dong masyarakat ny snggup apa gk",Layanan Pelanggan,
Tolong diadakan promo terus yaa admin. & proses pembayaran jangan mahal²,Layanan Pelanggan,
Nyesel saya pakay aplikasi gojek ini uda engk ada vocer belanja mahal sekali ada belanja besar bagus pakay apllikasi grab banyak vocer😡😡,Layanan Pelanggan,
"Beli pulsa gopay udh kepotong, tp ga masuk2. dalam proses terus. Udh parah sih ini apk skrg, kapok.",Transaksi,
Akun gojek saya ga bisa digunakan selalu ada pop up server kami padat merayap udh hampir 3 bulan ga ada info atau pemberitahuan mohon penjelasannya,Aplikasi,
"Untuk menu paylater, mohon diberikan menu on off agar konsumen bisa memilih dan gak langsung terbayar dengan paylater. Saya sering merasa kecolongan krn tiba2 tagihan paylater ada, saya merasa tidak menekan tombol paylater padahal. Atau misal ada pilihan mengaktifkan/menghapus menu ini.",Aplikasi,
"Tiba2 saldo gopay berkurang 100k, dan saya tidak mengenali transaksi tsb, saya jg tidak merasa melakukan transaksi, bukannya tiap melakukan transaksi membutuhkan PIN? Tp ini tidak, bisa berkurang sendiri :)",Transaksi,
"Makin gak jelas... Hape Vivo gw gak bisa dipake buat pesen gosend dan sebagainya katanya terindikasi kecurangan,salah gw sama hape gw apa coba,tunjukin donk kesalahan'a dimana kalo bener belakukan kecurangan mah",Akun,
"kok saya beli token listrik prosesnya gk jelas sih bos? saldo sudah terpotong, tp pemberitahuan gk ada, info dalam pesanan jg gk ada, keburu mati nih listrik nya. tolong dong kasih penjelasan",Transaksi,
Pembelian pulsa sy ga masuk.... Gopay sy berkurang,Transaksi,
"Sudah 2 kali kirim data untuk upgrade gopay, tapi sudah berminggu2 hanya ada notice sedang diproses, padahal saya harus mencairkan uang saya di dalam gopay ke atm saya. Bagaimana sistem mu Gojek?",Akun,
"Saking jeleknya sistem pemerataan, narik aja ga megang uang sekali. Dapet penglaris gobiz dan customer bayar gopay dan ada tagih tunainya 13 ribu. Saya berdoa semoga si customer ada uang pas. Sudah sampai sana dia ga ada uang pas. Mana anternya di komplek ga ada warung buat nukerin duit. Alhasil orderan pertama ga dapet duit saya bilang ke customer udah gausah bayar kak saya tinggal pergi. Padahal penglaris saya lumayan buat beli bensin karna ga megang duit sama sekali :'( duit gua 13rb itu",Layanan Pelanggan,
Top up diamond mobile legends emang ga bisa ya kok ada nya game lain. Tolong pencerahan nya.,Layanan Pelanggan,
"Uang berkurang sendiri, historinya nggak ada order",Transaksi,
Kenapa fitur resto atau warung terdekat terpopuler hilang ya . apa cuma saya atau yang lain sama?,Layanan Pelanggan,
"Tolong di selektif lagi driver2 nya, kalau ga kurang sopan ,cancel nganter pesanan ga pun bilang2 ( khususnya driver gosend di OLSHOP) parahnya lagi diem2 WhatsApp pembeli supaya ngajuin pembatalan di toko tersebut. toko orang jadi terkatung2 di maki2 pembeli.",Layanan Pelanggan,
"Kenapa saya di Suspen padahal saya pelanggan lama, apa karena saya punya dua aplikasi penumpang ? Saya gunakan sebaik mungkin bukan untuk menipu, itu aplikasi untuk ibu saya padahal, dua-duanya kena Suspen, untung saldo GOPAY udah habis",Akun,
 saya uda upload ktp dan selfie buat upgrade gopay plus tp gagal melulu pdhl uda bner caranya.. gmna nih ????,Akun,
Tolong fitur chat dg customer service ditambahin biar makin bagus agar bisa komunikasi 2 arah…,Aplikasi,
Paylater dtambah dong limit. 100rb doang. Kayak buat jajan anak sd. Mls banget. Hrsnya kl pmbayaran lancar dan sering pakai paylaternya dnaekin limitnya,Layanan Pelanggan,
"Mau ngadu nieh sma pihak gojek.... Tlng smpekn ke pihk findaya. Sdh brapa x sy dpt info tghan findaya + brikut dendanya yg jumlhnya lumyn besar. Sy tdk mrasa punya tunggkan, krn slama sy naik gojek klopun pakai gopay sy ttp ksh drivrnya sesuai tarif yg trtera d pmbyran. Klopun ada disc/promo/gratis sy ttp ksh driver tip skedar buat ngopi. Tp anehnya.... Knapa tiba² sy dpt tagihab findaya. Dan sy mnunggak???Sy hub cs gojek, d srnkan utk email. Sdh email sesuai srn cs tp jwbannya.... Not found!!!",Transaksi,
"Lupa Pin Gopay, mau Ganti Pin OTP gak ada. Dah d telpon dah kasih nomor, dah kasih email. Gak ada solusi.. Hadeeehhh",Aplikasi,
"Kalo mau order suka lama banyak loading trus dapat driver nya jauh jauh padahal di dekat saya banyak driver sedangkan saya butuh nya buru² tolong di perhatikan kenyamanan konsumen nya,, malahan bagusan aplikasi sebelah GRAB ada sistem poin jadi bisa di gunakan buat order trus cepet dapat drivernya",Layanan Pelanggan,
"D update susah d instal ulang tmbh susah....kmren udh kpasang tau"" kluar sndiri ber kali""....tolong dong d perbaiki biar lbh mudah",Aplikasi,
Untuk pihak Go-Jek tolong dong untuk pulau NTT khususnya kota Kupang untuk bisa masuk ojol Go-Jek.. kami rindu Go-Jek juga bisa masuk dikota Kupang NTT. Mohon dipertimbangkan lagi,Layanan Pelanggan,
"Beli pulsa pake gopay,, saldo gopaynya langsung kepotong eh pulsanya ga masuk masukk... rasanya pengen ngebanting ini hp.. beli di gopay kirain bakal cepet malah sebaliknya... brengsekkk....😡😡😡😡👊👊👊👊👊👊👊👊👊👊👎👎👎👎👎👎👎👎",Transaksi,
"Mohon maaf ini aplikasi gojek kenapa yaa ko error' terus, saldo gopay saya udh kepotong loh. Tp gak bisa nge chat ke driver",Aplikasi,
"Maaf mau tanya kenapa akun gojek saya tdk bs dibuka , sudah di uninstal dan instal kembali namun smpai saat ini msh blm bisa digunakan. Mohon dibantu , krna menghambat transaksi dll terimakasih",Aplikasi,
Gps perbaiki kasian driver nya..sering sekali ngaco itu gps nya...terima kasih,Aplikasi,
"Aku udah pesen 2x gasesuai sama pesanan... Hari munggu aku pesen donat madu.seharusnya 2box./box 1lusin donat,. Dari harga sama total pengiriman 77rb... 1box donat 36rb dijarenakan aku ada diskin total nya jadi 77rb plus ongkir... Tmn aku kasih uang nya 80rb.tp cuma 1box... Itu aku yg pesen. Tmn aku gatau klo aku pesen 2box donat.satu lagi.pernah beli nasgor juga.4cup.ditambah susu. Pas dateng susu nya ga ada. Hargabya ttp sama... Haduuhh jd jurang bgt ini mas driver nya...",Layanan Pelanggan,
Sinyal pelacak GPS kadang² ilang.. padahal sinyal saya lagi bagus.. jadi kadang gatau driver ada dimana.. kasian nunggu lama orgnya.. Tolong di perbaiki..,Aplikasi,
Aduh kenapa di upgrade malah jadi gini ya? Makin lelet. Sampai2 pesanan saya dibatalkan karena tiap buka chat selalu tidak bisa. Jangan ngomong karena jaringan saya yg jelek ya. Buktinya kmarin sblm d upgrade bisa2 aja. Fitur2 yg baru itu di kurangi sajalh kalo hanya memberatkan sampai susah diakses. Kalo gini trs sih jd pengen pindah k aplikasi sblh,Aplikasi,
"Saya beli token, tapi nomor tokennya gagal tidak hisa di pakai!!! Tidak ada pengenbalian atau penggantian token!! Aplikaso payah, sya juga perna beli makan KFC tapi ada yg kurang dari pesanan saya. Harusnya kalianemindak lanjuto tapi hoax aja!! Tidak ada pemberitauan..jadi untuk apa? Penipu, kecewa sya bukan krna nilau uangnya yg gak sesuai, tpi usaha kita cape2 mau beli token gagal gk bisa kepake! .",Transaksi,
Kasihan driver kalian pada ngeluh Kalo mau kaya mendadak jgn peras driver yg hanya cari makan lewat gojek...mereka juga butuh hidup Sejak nadim lepas tangan kok jadi kacau balau gojek..,Layanan Pelanggan,
Sering eror &Selalu force close sndri,Aplikasi,
Verifikasi muka selalu gagal,Aplikasi,
Kenapa aplikasi gojek sekarang sering restart2 sendiri . Tolong di perbaiki atau kembaliin aja ke versi lama . Versi baru nya paraaah!,Aplikasi,
"Ini kenapa akun Saya tidak bisa Login? Setelah ada Updatean? Kok saat masukin No telp malah dinotif, Ups salah? Kok aneh?",Aplikasi,
"buat perhatian khususnya untuk para driver ada beberapa driver nakal suka lawan arah sya di tikungan kecelakaan karna driver lawan arah itu kejadian 1di kasi saran malah ngotot bukan minta mf padahal sya bicara baik2 yg ke 2 driver tidak konsen dia lebih konsen ke hp tidak perhatikan jalan saran saya jika ingin lihat lokasi set dulu sebelum ketujuan klo sudah dekat lokadi andai tidak tau baru nanya, saya harap gojek makin sukses tolong kasi prhatian untuk para driver agar di jln lebih hati2",Layanan Pelanggan,
banyak manfaat nya...dan custamer servis nya cepat tanggap...ini ulasan dulu..untuk sekarang males pake paylater..kemahlana biyaya bulannan nya sampe 37000..parah,Layanan Pelanggan,
"Tolooonnggg.. kembalikan Go ride.. Butuh ojek Motor..sangaaaattt... Perjuangkaan kami donk pengguna Goride dan driver nya.. Bantu Up Please.. PSBB kelar.. biarkan kami tetap menggunakan Goride, gpp dg syarat bawa helm masing2🙏🙏🙏",Layanan Pelanggan,
sedih banget isi saldo tapi di aplikasi ga masuk,Transaksi,
"Halo Pt.Gojek saya penasaran knp udah 2 harian ini saya gabisa pake gopay ya ? Saldo saya masih lumayan banyak dan sengaja saya rajin isi gopay krn emang lebih memudahkan ga ribet buat bayar, sayang2 bgt tolong segera di perbaiki yaa kalau emg lagi bermasalah. Thx",Aplikasi,
"woi gue btuh cepet, mau di pakai suruh update habis update log out sendiri pas mau log in nunggu kode OTP sms 1 jam sendiri kan tolol.",Aplikasi,
"Gojek ini gimna ya ko saya g bisa masuk,saya udh masukin no yang sudah terdaftar dan engga dapet²kode verifikasi nya,mohon tolong bantuan nya,padahal udh saya apdudt aplikasi nya jaringan nya juga bagus.tolong dibantu ya.!!",Aplikasi,
"Di ganti pimpinan bukannya malah maju, malah makin drop, kasian tuh para driver numpuk di jalanan gak di kasih orderan, bagaimana orderan bisa masuk kalau aplikasi di customernya eror, pikirin dong para driver kepanasan nungguin orderan, mereka juga punya kebutuhan yang harus dipenuhi yang bergantung penuh pada aplikasi gojek. ini mksdnya bikin para pengguna setia gojek pindah ke aplikasi sebelah kali ya, yang lebih baik sistemnya.",Layanan Pelanggan,
Kenapa tadi pas saya pesen malah keluar dan suruh login lagi !!!!!!! Saya udh terlanjur pesen gmn ? Ga bisa menjawab pesannya mas driver,Aplikasi,
"Saya ingin bayar menggunakan gopay. Tetapi knp hrs pke e-ktp, sedangkan saya belum punya e-ktp, karena saya msh di bwh umur. Saldo saya msh di gopay, gabisa di kirim kmn-mn. Tolong kebijakannya. Terima kasih",Akun,Kebijakan
Update Ke Gopay Plus Gagal Terus. Padahal butuh untuk kirim2 uang ke keluarga lewat gopay. Tapi sudah 4 kali update ke plus tidak bisa. Apakah karna wajah saja sudah beda dgn KTP? Atau KTP saya yg sudah jelek? Trus harus bagaimana? Padahal semua prosedur sudah diikuti dgn baik. Tolong diberi penjelasan.,Akun,
"User interface versi terbaru sangat buruk, tombol untuk memantau pesanan susah ditemukan, saya tidak bisa memantau ketika pesanan saya lebih dari satu",Aplikasi,
Tolong berikan kemudahan untuk kami mengupgrade gopay plus . Krna kami butuh uang prakerja kami d masa corona yg sulit ini. Berikan lah kompensasi untuk kami yg sudah pernah mndftr kan id ktp kami tapi nomer sudah hilang dan sudah lupa . Saya pengguna setia gojek . Plg pergi naek gocar tiap hri pesen makan krna anak kos . Tpi skrg sya sdg tdk bkerja . Tlg bantu kami sedikit . Kan bsa d bikin id ktp max 2 akun . Skali lagi saya mnta bantuan nya,Akun,
Kalau bisa saldo konsumen selain bisa transfer ke bank bisa juga transfer ke saldo driver. Jadi sesama driver bisa saling bantu kalau lagi gangguan di alfamart. Apalagi ngisi di alfamart cuma bisa sampai jam 9 malam.,Aplikasi,
gimana sih udah beli vocher yg diskon 10.000 eh malah dapet nya cuma potongan 6000 mana minimal 25.000 baru dapet potongan..nyesek,Layanan Pelanggan,
"Aplikasi bangsat, paket berlangganan 50k voucher Gofood 12k dan Goplay 2 minggu Masa Minimum pembelian Gofood 65k NGOTAK TOLOL GW BELI VOUCHER KARENA GAK PUNYA DUIT MALAH DISIRUH BORONG. NAJIS",Layanan Pelanggan,
Transfer ke bank tidak masuk...,Transaksi,
"Saya setia menggunakan gojek,,berapapun tarifnya,tapi knapa gojek tidak setia bahkan menyusahkan drivernya sendiri dgn memberikan bonus dan bayaran yang kecil,,, sejahterakan partnermu,baru saya naikkan ratingnya",Layanan Pelanggan,
"Dimana kebijakan pada mitranya menunggu dan menunggu jam perjam, dari jam demi jam tetep aja rasa kebijakan sama mitranya tidak ada samasekali. Tolonglah rasa kebijakan itu dibuka sedikit aja kalau mengatasnamakan anak bangsa. Hidup anak bangsa, demi anak bangsa untuk anak bangsa.",Layanan Pelanggan,
Kenapa sih gojek dari Mei sampe sekarang nyoba login gabisa bisa. Muter terus kode otp nya. Gak dikirim kirim. ☹️ Kecewa sama gojek :(,Aplikasi,
Barang sya ketinggalan no kontak drivernya gk ada apa solusinya mhon pencerahan min,Layanan Pelanggan,
"karena saldo gopay saya kepotong secara otomatis padahal tidak melakukan transaksi, sangat mengecewakan...",Transaksi,
Kenapalah gojek ini gak jelas biasa nya kalau mau top up games pakai gopay di gogames kok keluarny malah gobills Terus pilihan gameny juga dikit banget,Layanan Pelanggan,
"Mau up ke plus tapi ktp buram jadi failed terus , gak kasih keringanan apa buat member",Akun,
"Kenapa sesudah di update malah ngak bisa mencari makanan di go food, saya ingin mencari makanannya bukan restoran nya, karena kalau mencari restoran jauh jauh tempat nya",Aplikasi,
Knp y skr2 sy tdk bs masuk ke aplikasi transportasiny..layar lgsg putih tdk lm kembali ke awal....tp utk masuk ke go food bs....adakah yg slh dgn hp saya?atw aplikasinya ya,Aplikasi,
"Payah, tiap mau buka harus reinstall terus, tidak bisa diandalkan.",Aplikasi,
"Aplikasi yang Sangat buruk dan sudah saya uninstall, Akun saya terindikasi pemakaian yang tidak normal padahal selama ini tidak ada masalah dan tidak pernah cancel, entah apa alasannya, tapi saya sudah hengkang dari aplikasi gojek yg enggak jelas ini, saya dahulunya pelanggan setia dan tidak ikutan prakerja, entah kenapa tahu tahu tidak bisa order, saya kasih bintang 1 penilaian terburuk buat gojek yang sudah saya uninstall.",Akun,
"Di aplikasi sering gak jalan.. tapi tiba"" gojeknya udh depan..",Aplikasi,
"Keluhan gopay paylater, pesen kapanpun bayarnya tgl 1..meskipun pakai tanggal 28,29,30 ttp aja tgl 1..lak sama aja rugi",Layanan Pelanggan,
Sangat kecewa titik alamat tujuan n alamat yang tertera dalam gojek tidak sesuai dengan yang aslinya sangat memprihatinkan,Aplikasi,
"Sekarang tarifnya Gila gila an Sudah terlalu mahal , beda banget dgn dulu Jarak 1 KM lebih dikit 9000 Isi BBM sendiri sudah bisa muter muter nih motor. Makin lama makin ngaco harga nya huh.",Layanan Pelanggan,
"Dari keseluruhan aplikasi baik sih, tapi kenapa ya kalo saya order go food itu jadi dobel 2 pesanan? Padahal saya mencet cuma 1 kali, terus pas makanan dipesan itu masih 1 pesanan. Tau tau udah jadi 2 pesanan. Untung, uangnya masih cukup buat bayar pesanan yang kedua.",Aplikasi,
